task_id,Low income,Lower middle income,Upper middle income,High income
22978,non_exposed,non_exposed,non_exposed,non_exposed
22979,non_exposed,non_exposed,non_exposed,non_exposed
22980,non_exposed,non_exposed,non_exposed,non_exposed
22981,non_exposed,non_exposed,non_exposed,non_exposed
22982,non_exposed,non_exposed,non_exposed,non_exposed
22983,non_exposed,non_exposed,non_exposed,non_exposed
22984,non_exposed,non_exposed,non_exposed,non_exposed
22985,non_exposed,non_exposed,non_exposed,non_exposed
22986,non_exposed,non_exposed,non_exposed,non_exposed
22987,non_exposed,non_exposed,non_exposed,non_exposed
22988,non_exposed,non_exposed,non_exposed,non_exposed
22990,non_exposed,non_exposed,non_exposed,non_exposed
22991,non_exposed,both,both,both
22992,non_exposed,non_exposed,non_exposed,non_exposed
22993,non_exposed,non_exposed,non_exposed,non_exposed
22994,non_exposed,non_exposed,non_exposed,non_exposed
22995,non_exposed,non_exposed,non_exposed,non_exposed
22996,non_exposed,non_exposed,non_exposed,non_exposed
22997,non_exposed,non_exposed,non_exposed,non_exposed
22998,non_exposed,non_exposed,non_exposed,aug_only
22999,non_exposed,non_exposed,non_exposed,non_exposed
23000,non_exposed,non_exposed,non_exposed,non_exposed
23001,non_exposed,non_exposed,non_exposed,both
23002,non_exposed,both,both,both
23003,non_exposed,both,both,both
23004,non_exposed,non_exposed,both,non_exposed
23005,non_exposed,non_exposed,non_exposed,both
23006,non_exposed,non_exposed,non_exposed,non_exposed
23007,non_exposed,non_exposed,non_exposed,non_exposed
23010,non_exposed,non_exposed,non_exposed,non_exposed
23011,non_exposed,non_exposed,non_exposed,non_exposed
23012,non_exposed,non_exposed,non_exposed,non_exposed
23013,non_exposed,non_exposed,non_exposed,non_exposed
23014,non_exposed,non_exposed,non_exposed,non_exposed
23015,non_exposed,non_exposed,both,both
23016,non_exposed,non_exposed,non_exposed,non_exposed
23017,non_exposed,non_exposed,non_exposed,non_exposed
23018,both,sub_only,sub_only,both
23019,non_exposed,non_exposed,non_exposed,aug_only
23020,non_exposed,non_exposed,non_exposed,non_exposed
23021,non_exposed,non_exposed,non_exposed,non_exposed
23022,non_exposed,non_exposed,non_exposed,non_exposed
23023,non_exposed,non_exposed,non_exposed,non_exposed
23024,both,both,both,sub_only
23025,non_exposed,both,aug_only,both
23027,non_exposed,non_exposed,non_exposed,non_exposed
23028,non_exposed,non_exposed,non_exposed,non_exposed
23029,both,both,both,both
23030,both,both,both,both
23031,non_exposed,non_exposed,non_exposed,non_exposed
23032,both,non_exposed,non_exposed,both
23033,non_exposed,both,both,both
23036,non_exposed,non_exposed,non_exposed,non_exposed
23037,sub_only,aug_only,aug_only,both
23038,non_exposed,non_exposed,non_exposed,non_exposed
23039,non_exposed,non_exposed,non_exposed,non_exposed
23040,non_exposed,both,non_exposed,non_exposed
23041,non_exposed,non_exposed,non_exposed,non_exposed
23042,non_exposed,non_exposed,non_exposed,non_exposed
23043,non_exposed,non_exposed,non_exposed,non_exposed
23044,non_exposed,sub_only,sub_only,sub_only
23045,non_exposed,non_exposed,non_exposed,non_exposed
23046,non_exposed,non_exposed,non_exposed,aug_only
23047,both,both,both,both
23048,non_exposed,non_exposed,non_exposed,non_exposed
23049,non_exposed,non_exposed,non_exposed,aug_only
23050,non_exposed,both,both,both
23051,non_exposed,non_exposed,non_exposed,non_exposed
23052,non_exposed,non_exposed,non_exposed,non_exposed
23053,both,both,both,both
23054,non_exposed,non_exposed,non_exposed,non_exposed
23055,non_exposed,non_exposed,non_exposed,aug_only
23056,non_exposed,both,aug_only,both
23057,non_exposed,non_exposed,non_exposed,non_exposed
23058,non_exposed,non_exposed,non_exposed,non_exposed
23059,non_exposed,non_exposed,non_exposed,non_exposed
23061,non_exposed,sub_only,sub_only,sub_only
23062,non_exposed,both,non_exposed,both
23063,non_exposed,non_exposed,non_exposed,non_exposed
23064,non_exposed,both,both,both
23065,non_exposed,non_exposed,non_exposed,non_exposed
23067,non_exposed,non_exposed,non_exposed,both
23068,non_exposed,both,both,both
23071,non_exposed,sub_only,sub_only,both
23072,non_exposed,non_exposed,non_exposed,non_exposed
23073,non_exposed,non_exposed,non_exposed,non_exposed
23074,non_exposed,non_exposed,non_exposed,non_exposed
23075,non_exposed,non_exposed,non_exposed,non_exposed
23076,both,sub_only,sub_only,sub_only
23077,sub_only,sub_only,sub_only,sub_only
23078,non_exposed,non_exposed,non_exposed,non_exposed
23079,non_exposed,non_exposed,non_exposed,non_exposed
23080,non_exposed,non_exposed,non_exposed,non_exposed
23081,non_exposed,sub_only,sub_only,sub_only
23082,non_exposed,non_exposed,non_exposed,non_exposed
23083,non_exposed,non_exposed,non_exposed,non_exposed
23084,non_exposed,non_exposed,non_exposed,non_exposed
23085,non_exposed,non_exposed,non_exposed,non_exposed
23086,non_exposed,non_exposed,non_exposed,non_exposed
23087,non_exposed,non_exposed,non_exposed,non_exposed
23088,non_exposed,non_exposed,non_exposed,non_exposed
23089,non_exposed,non_exposed,both,sub_only
23090,sub_only,sub_only,sub_only,sub_only
23091,non_exposed,non_exposed,non_exposed,non_exposed
23092,non_exposed,sub_only,sub_only,sub_only
23093,non_exposed,non_exposed,sub_only,non_exposed
23094,non_exposed,non_exposed,non_exposed,non_exposed
23095,non_exposed,sub_only,sub_only,sub_only
23096,non_exposed,both,both,both
23097,non_exposed,non_exposed,non_exposed,non_exposed
23098,sub_only,sub_only,sub_only,sub_only
23099,non_exposed,both,both,both
23100,sub_only,sub_only,sub_only,sub_only
23101,non_exposed,non_exposed,non_exposed,both
23103,sub_only,sub_only,sub_only,sub_only
23105,non_exposed,non_exposed,both,non_exposed
23106,non_exposed,non_exposed,both,both
23107,non_exposed,non_exposed,non_exposed,non_exposed
23108,sub_only,sub_only,sub_only,sub_only
23109,non_exposed,sub_only,sub_only,sub_only
23111,non_exposed,non_exposed,sub_only,both
23112,non_exposed,sub_only,sub_only,sub_only
23113,non_exposed,non_exposed,non_exposed,sub_only
23114,non_exposed,sub_only,sub_only,sub_only
23115,non_exposed,sub_only,sub_only,sub_only
23116,non_exposed,sub_only,sub_only,sub_only
23117,non_exposed,non_exposed,non_exposed,both
23118,non_exposed,non_exposed,non_exposed,both
23119,sub_only,sub_only,sub_only,sub_only
23120,non_exposed,non_exposed,both,both
23121,non_exposed,non_exposed,non_exposed,non_exposed
23122,non_exposed,non_exposed,non_exposed,non_exposed
23123,non_exposed,non_exposed,both,both
23124,non_exposed,non_exposed,non_exposed,non_exposed
23127,non_exposed,both,both,both
23128,non_exposed,both,both,both
23129,non_exposed,both,both,both
23130,non_exposed,non_exposed,both,both
23131,non_exposed,sub_only,sub_only,sub_only
23132,non_exposed,non_exposed,both,non_exposed
23133,sub_only,sub_only,sub_only,sub_only
23134,non_exposed,non_exposed,non_exposed,non_exposed
23135,non_exposed,both,non_exposed,both
23136,non_exposed,sub_only,sub_only,sub_only
23137,non_exposed,non_exposed,non_exposed,non_exposed
23138,non_exposed,sub_only,both,both
23139,non_exposed,non_exposed,non_exposed,sub_only
23140,sub_only,both,both,sub_only
23141,non_exposed,both,both,both
23142,non_exposed,non_exposed,non_exposed,non_exposed
23143,sub_only,sub_only,sub_only,sub_only
23144,both,non_exposed,both,both
23145,non_exposed,non_exposed,non_exposed,non_exposed
23146,both,both,aug_only,both
23147,non_exposed,both,both,both
23148,sub_only,sub_only,sub_only,sub_only
23149,non_exposed,non_exposed,sub_only,sub_only
23150,both,both,sub_only,sub_only
23151,sub_only,sub_only,sub_only,sub_only
23153,both,both,both,sub_only
23154,non_exposed,non_exposed,non_exposed,non_exposed
23155,non_exposed,non_exposed,both,both
23156,non_exposed,aug_only,aug_only,both
23157,both,sub_only,both,sub_only
23158,non_exposed,non_exposed,both,both
23159,both,sub_only,sub_only,sub_only
23160,non_exposed,non_exposed,aug_only,both
23161,non_exposed,non_exposed,non_exposed,aug_only
23162,both,both,both,both
23163,non_exposed,non_exposed,non_exposed,non_exposed
23164,non_exposed,non_exposed,both,both
23165,non_exposed,non_exposed,non_exposed,non_exposed
23166,non_exposed,both,both,both
23167,non_exposed,non_exposed,non_exposed,non_exposed
23168,non_exposed,non_exposed,non_exposed,non_exposed
23169,non_exposed,non_exposed,non_exposed,non_exposed
23170,non_exposed,both,both,both
23171,sub_only,both,sub_only,sub_only
23172,non_exposed,non_exposed,both,aug_only
23173,non_exposed,non_exposed,non_exposed,non_exposed
23174,non_exposed,non_exposed,non_exposed,non_exposed
23175,non_exposed,non_exposed,aug_only,non_exposed
23176,sub_only,sub_only,sub_only,sub_only
23177,non_exposed,non_exposed,aug_only,aug_only
23178,non_exposed,non_exposed,non_exposed,non_exposed
23179,non_exposed,non_exposed,aug_only,both
23180,non_exposed,non_exposed,non_exposed,sub_only
23181,non_exposed,sub_only,non_exposed,sub_only
23182,non_exposed,non_exposed,non_exposed,non_exposed
23183,non_exposed,non_exposed,non_exposed,non_exposed
23184,non_exposed,non_exposed,non_exposed,non_exposed
23186,non_exposed,non_exposed,non_exposed,non_exposed
23187,sub_only,sub_only,sub_only,sub_only
23188,non_exposed,non_exposed,non_exposed,both
23189,non_exposed,non_exposed,non_exposed,non_exposed
23190,non_exposed,non_exposed,non_exposed,non_exposed
23191,non_exposed,non_exposed,non_exposed,non_exposed
23192,non_exposed,sub_only,sub_only,sub_only
23193,both,both,both,both
23194,non_exposed,non_exposed,non_exposed,non_exposed
23195,sub_only,sub_only,sub_only,sub_only
23197,sub_only,sub_only,sub_only,sub_only
23198,sub_only,sub_only,sub_only,sub_only
23199,non_exposed,non_exposed,both,aug_only
23200,non_exposed,non_exposed,non_exposed,non_exposed
23201,non_exposed,both,both,both
23202,non_exposed,non_exposed,non_exposed,both
23203,both,both,both,both
23204,non_exposed,both,both,aug_only
23205,sub_only,sub_only,sub_only,sub_only
23206,both,both,both,both
23207,non_exposed,non_exposed,both,both
23208,both,both,both,both
23209,non_exposed,both,both,both
23210,non_exposed,aug_only,both,aug_only
23211,non_exposed,both,both,both
23212,non_exposed,both,non_exposed,both
23213,sub_only,sub_only,sub_only,sub_only
23214,both,both,sub_only,sub_only
23215,sub_only,sub_only,sub_only,sub_only
23216,non_exposed,non_exposed,non_exposed,both
23217,sub_only,sub_only,sub_only,sub_only
23218,non_exposed,non_exposed,non_exposed,non_exposed
23219,sub_only,sub_only,sub_only,sub_only
23220,both,both,sub_only,both
23221,non_exposed,non_exposed,both,sub_only
23222,both,both,sub_only,sub_only
23223,non_exposed,non_exposed,aug_only,both
23224,both,both,sub_only,sub_only
23225,non_exposed,both,both,both
23226,non_exposed,both,both,both
23227,non_exposed,both,both,sub_only
23228,both,both,aug_only,both
23229,non_exposed,non_exposed,non_exposed,non_exposed
23230,both,both,both,both
23231,both,both,both,both
23232,non_exposed,both,both,aug_only
23233,sub_only,sub_only,sub_only,sub_only
23234,both,both,both,both
23235,non_exposed,non_exposed,non_exposed,non_exposed
23236,both,sub_only,sub_only,sub_only
23237,sub_only,sub_only,sub_only,sub_only
23238,sub_only,sub_only,sub_only,sub_only
23239,sub_only,sub_only,sub_only,sub_only
23240,sub_only,sub_only,sub_only,sub_only
23241,sub_only,sub_only,sub_only,sub_only
23244,both,both,both,sub_only
23245,sub_only,sub_only,sub_only,sub_only
23246,sub_only,sub_only,sub_only,sub_only
23247,sub_only,sub_only,sub_only,sub_only
23248,both,both,sub_only,both
23250,sub_only,sub_only,sub_only,sub_only
23251,sub_only,sub_only,sub_only,sub_only
23254,sub_only,sub_only,sub_only,sub_only
23255,both,sub_only,sub_only,sub_only
23256,sub_only,sub_only,sub_only,sub_only
23258,sub_only,sub_only,sub_only,sub_only
23259,sub_only,sub_only,sub_only,sub_only
23260,both,both,both,both
23262,both,sub_only,sub_only,sub_only
23263,sub_only,sub_only,sub_only,sub_only
23264,sub_only,sub_only,sub_only,sub_only
23266,sub_only,both,sub_only,sub_only
23268,both,both,sub_only,sub_only
23269,both,sub_only,sub_only,sub_only
23271,sub_only,sub_only,sub_only,sub_only
23272,sub_only,sub_only,sub_only,sub_only
23273,non_exposed,both,both,both
23274,both,both,sub_only,sub_only
23275,sub_only,sub_only,sub_only,sub_only
23278,sub_only,sub_only,sub_only,sub_only
23279,both,both,both,both
23280,sub_only,sub_only,sub_only,sub_only
23281,sub_only,both,both,both
23282,both,both,both,both
23283,both,both,sub_only,sub_only
23284,both,both,sub_only,both
23285,both,both,both,both
23287,sub_only,sub_only,sub_only,sub_only
23288,non_exposed,both,both,sub_only
23289,non_exposed,non_exposed,non_exposed,non_exposed
23290,sub_only,sub_only,sub_only,sub_only
23291,non_exposed,both,both,both
23292,both,sub_only,sub_only,sub_only
23294,sub_only,sub_only,sub_only,sub_only
23295,non_exposed,both,aug_only,both
23296,sub_only,both,sub_only,sub_only
23298,non_exposed,both,sub_only,sub_only
23300,non_exposed,both,sub_only,sub_only
23301,both,sub_only,sub_only,sub_only
23302,sub_only,sub_only,sub_only,sub_only
23303,sub_only,sub_only,sub_only,sub_only
23304,sub_only,sub_only,sub_only,sub_only
23305,non_exposed,both,sub_only,sub_only
23306,sub_only,sub_only,sub_only,sub_only
23307,sub_only,sub_only,sub_only,sub_only
23308,sub_only,sub_only,sub_only,both
23309,non_exposed,both,both,both
23310,non_exposed,both,both,sub_only
23311,non_exposed,both,both,both
23312,sub_only,sub_only,sub_only,sub_only
23313,sub_only,sub_only,sub_only,sub_only
23314,sub_only,sub_only,sub_only,sub_only
23316,sub_only,sub_only,sub_only,sub_only
23318,both,both,both,sub_only
23319,sub_only,sub_only,sub_only,sub_only
23321,sub_only,sub_only,sub_only,sub_only
23323,both,sub_only,sub_only,sub_only
23325,both,both,sub_only,sub_only
23327,sub_only,sub_only,sub_only,sub_only
23328,sub_only,sub_only,sub_only,sub_only
23329,sub_only,sub_only,sub_only,sub_only
23330,sub_only,sub_only,sub_only,sub_only
23332,non_exposed,non_exposed,both,sub_only
23333,sub_only,sub_only,sub_only,sub_only
23336,sub_only,sub_only,sub_only,sub_only
23337,sub_only,sub_only,sub_only,sub_only
23338,both,sub_only,sub_only,sub_only
23339,sub_only,sub_only,sub_only,sub_only
23340,non_exposed,both,both,both
23341,non_exposed,sub_only,sub_only,sub_only
23342,non_exposed,both,both,both
23343,non_exposed,non_exposed,both,non_exposed
23344,non_exposed,both,both,both
23345,non_exposed,non_exposed,non_exposed,non_exposed
23346,non_exposed,non_exposed,non_exposed,non_exposed
23347,non_exposed,non_exposed,non_exposed,non_exposed
23348,non_exposed,non_exposed,both,non_exposed
23349,non_exposed,non_exposed,non_exposed,non_exposed
23350,non_exposed,non_exposed,non_exposed,aug_only
23351,non_exposed,both,both,sub_only
23352,non_exposed,non_exposed,both,aug_only
23353,non_exposed,both,both,both
23354,non_exposed,both,both,sub_only
23355,non_exposed,non_exposed,both,both
23356,non_exposed,non_exposed,aug_only,aug_only
23358,non_exposed,both,both,both
23359,non_exposed,both,sub_only,both
23360,non_exposed,non_exposed,both,aug_only
23361,non_exposed,non_exposed,aug_only,aug_only
23362,sub_only,sub_only,sub_only,sub_only
23363,sub_only,sub_only,sub_only,sub_only
23364,non_exposed,non_exposed,non_exposed,non_exposed
23365,sub_only,sub_only,both,both
23366,both,sub_only,both,both
23367,non_exposed,non_exposed,non_exposed,non_exposed
23368,both,both,both,both
23369,non_exposed,both,both,both
23370,non_exposed,non_exposed,both,both
23372,non_exposed,sub_only,both,both
23373,non_exposed,non_exposed,non_exposed,non_exposed
23374,non_exposed,non_exposed,non_exposed,both
23375,non_exposed,non_exposed,both,both
23376,non_exposed,non_exposed,both,both
23378,non_exposed,both,both,both
23379,non_exposed,non_exposed,non_exposed,non_exposed
23381,non_exposed,both,both,sub_only
23383,aug_only,aug_only,both,both
23384,non_exposed,non_exposed,non_exposed,aug_only
23385,non_exposed,non_exposed,non_exposed,both
23386,non_exposed,non_exposed,sub_only,both
23387,sub_only,sub_only,sub_only,sub_only
23388,non_exposed,non_exposed,non_exposed,non_exposed
23389,both,sub_only,sub_only,sub_only
23390,non_exposed,non_exposed,both,both
23391,non_exposed,non_exposed,non_exposed,sub_only
23392,non_exposed,sub_only,both,sub_only
23393,non_exposed,non_exposed,both,both
23395,non_exposed,non_exposed,both,both
23396,non_exposed,non_exposed,both,both
23397,non_exposed,non_exposed,sub_only,both
23399,non_exposed,non_exposed,non_exposed,non_exposed
23400,non_exposed,non_exposed,non_exposed,non_exposed
23401,non_exposed,non_exposed,non_exposed,non_exposed
23402,non_exposed,non_exposed,non_exposed,non_exposed
23403,non_exposed,both,both,both
23404,non_exposed,non_exposed,non_exposed,non_exposed
23405,non_exposed,non_exposed,non_exposed,non_exposed
23406,non_exposed,non_exposed,sub_only,sub_only
23409,non_exposed,non_exposed,sub_only,both
23410,non_exposed,non_exposed,sub_only,sub_only
23411,both,non_exposed,non_exposed,sub_only
23412,non_exposed,non_exposed,non_exposed,sub_only
23413,non_exposed,non_exposed,non_exposed,aug_only
23415,non_exposed,non_exposed,non_exposed,non_exposed
